Log_ID,Server_ID,Server_Cluster,Log_Timestamp,CPU_Utilization (%),Memory_Usage (%),Disk_IO (%),Network_Traffic_In (MB/s),Network_Traffic_Out (MB/s),Uptime (Hours),Downtime (Hours),Station,Hostname,IP_Address,OS_Type,Server_Location,Admin_Name,Admin_Email,Admin_Phone,Uptime_Pct,Is_Healthy
Station1_LOG00807,SRV012,CL-3,2025-08-02 08:53:00,52.76,76.09,55.42,14.94,7.37,981.82,6.99,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.29308967344585,True
Station1_LOG00808,SRV094,CL-8,2025-08-01 05:30:00,85.35,43.58,59.7,11.77,14.84,598.86,9.51,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.43680654864639,False
Station1_LOG00809,SRV091,CL-2,2025-08-02 06:49:00,73.68,50.65,27.52,3.65,6.27,590.53,2.8,Station1,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.52808723644515,True
Station1_LOG00810,SRV017,CL-6,2025-08-01 12:40:00,86.1,85.01,8.57,22.64,22.24,501.95,0.19,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.96216194686741,False
Station1_LOG00811,SRV097,CL-3,2025-08-02 08:12:00,39.88,70.46,51.74,17.89,10.33,107.16,7.59,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,93.38562091503267,True
Station1_LOG00812,SRV082,CL-10,2025-08-01 08:49:00,17.32,55.91,15.28,28.04,6.75,539.17,0.99,Station1,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.81672097156398,True
Station1_LOG00813,SRV034,CL-6,2025-08-01 05:36:00,93.96,58.45,39.42,7.89,11.69,735.14,7.99,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.92481799954247,False
Station1_LOG00814,SRV008,CL-1,2025-08-01 13:58:00,64.01,72.66,32.13,12.97,10.2,111.36,8.57,Station1,host-008,10.0.121.33,Linux,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,92.85416492954222,True
Station1_LOG00815,SRV035,CL-6,2025-08-01 01:56:00,81.63,55.91,5.84,0.84,5.66,194.84,2.82,Station1,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.57330770009108,False
Station1_LOG00816,SRV011,CL-7,2025-08-01 06:18:00,28.49,60.0,19.86,5.86,7.48,777.46,7.72,Station1,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.01678595990728,True
Station1_LOG00817,SRV063,CL-10,2025-08-01 14:22:00,86.68,56.47,64.13,17.6,15.49,395.65,5.25,Station1,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,98.69044649538539,False
Station1_LOG00818,SRV066,CL-9,2025-08-02 03:03:00,12.17,86.46,12.73,8.41,19.08,677.7,7.98,Station1,host-066,10.0.248.134,Linux,Frankfurt,Bob,bob@xyzcorp.com,+1-202-691-4215,98.83619180959047,False
Station1_LOG00819,SRV066,CL-9,2025-08-01 09:30:00,79.52,57.96,19.14,20.63,5.74,248.4,6.71,Station1,host-066,10.0.248.134,Linux,Frankfurt,Bob,bob@xyzcorp.com,+1-202-691-4215,97.36976206342362,True
Station1_LOG00820,SRV010,CL-4,2025-08-01 17:51:00,87.28,59.16,12.38,25.25,20.1,194.82,5.49,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.25924816534372,False
Station1_LOG00821,SRV073,CL-3,2025-08-02 03:22:00,66.3,29.97,37.62,13.69,0.62,853.92,1.31,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.8468248307473,True
Station1_LOG00822,SRV081,CL-4,2025-08-02 11:33:00,52.91,23.24,14.7,14.98,21.23,371.54,4.26,Station1,host-081,10.0.91.217,Windows,London,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.86641830761043,True
Station1_LOG00823,SRV081,CL-4,2025-08-01 15:23:00,74.64,52.0,48.93,1.18,18.73,955.71,1.24,Station1,host-081,10.0.91.217,Windows,London,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.87042165212394,True
Station1_LOG00824,SRV029,CL-2,2025-08-02 18:30:00,79.46,57.18,5.14,3.83,19.29,719.33,0.72,Station1,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,99.90000694396221,True
Station1_LOG00825,SRV035,CL-6,2025-08-01 14:18:00,72.38,51.46,19.79,27.16,15.27,509.6,3.74,Station1,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.27143803327229,True
Station1_LOG00826,SRV070,CL-1,2025-08-02 09:32:00,94.03,29.47,40.88,21.14,19.07,435.85,8.44,Station1,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.10033986810417,False
Station1_LOG00827,SRV077,CL-1,2025-08-01 19:19:00,10.29,66.03,30.76,12.8,20.89,982.67,1.52,Station1,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.84555827634908,True
Station1_LOG00828,SRV019,CL-2,2025-08-01 17:04:00,20.46,87.32,6.15,19.92,12.74,723.79,4.04,Station1,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.44492532596898,False
Station1_LOG00829,SRV023,CL-1,2025-08-02 22:07:00,61.4,87.62,41.525000000000006,14.98,13.6,633.98,4.1,Station1,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,99.35744734202608,False
Station1_LOG00830,SRV010,CL-4,2025-08-02 08:00:00,56.75,66.82,11.37,11.16,23.29,935.45,9.98,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.9443956718107,True
Station1_LOG00831,SRV029,CL-2,2025-08-02 10:04:00,90.76,41.1,68.35,16.45,4.77,825.17,8.47,Station1,host-029,10.0.94.201,Windows,Mumbai,George,george@xyzcorp.com,+1-202-749-4405,98.98397389760568,False
Station1_LOG00832,SRV073,CL-3,2025-08-02 11:45:00,62.77,85.15,39.26,16.06,19.46,188.44,6.08,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,96.87435739255604,False
Station1_LOG00833,SRV096,CL-4,2025-08-01 18:32:00,75.27,60.56,12.59,1.55,8.76,881.82,0.47,Station1,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.94672953337339,True
Station1_LOG00834,SRV019,CL-2,2025-08-02 02:26:00,63.1,62.27,53.42,27.48,2.06,769.38,9.9,Station1,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.72959655066215,True
Station1_LOG00835,SRV094,CL-8,2025-08-01 17:17:00,12.89,55.91,20.99,6.83,18.16,989.96,0.78,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.92127096917456,True
Station1_LOG00836,SRV023,CL-1,2025-08-02 06:06:00,35.02,20.07,34.35,21.98,19.93,324.6,3.42,Station1,host-023,10.0.60.118,Windows,Singapore,Diana,diana@xyzcorp.com,+1-202-789-3073,98.95738064752149,True
Station1_LOG00837,SRV010,CL-4,2025-08-02 01:55:00,80.49,73.56,76.86,5.11,8.23,408.45,6.45,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.44540853217643,False
Station1_LOG00838,SRV056,CL-4,2025-08-01 02:00:00,35.48,50.43,41.525000000000006,3.36,12.56,138.62,3.12,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,97.7987865105122,True
Station1_LOG00839,SRV026,CL-2,2025-08-02 02:54:00,23.98,56.59,6.82,19.81,24.51,671.13,0.25,Station1,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.96276326372546,True
Station1_LOG00840,SRV012,CL-3,2025-08-01 03:38:00,70.02,75.73,41.525000000000006,8.46,24.58,668.66,8.42,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,98.75642464701365,True
Station1_LOG00841,SRV077,CL-1,2025-08-01 13:48:00,71.29,63.17,30.79,7.6,8.77,778.43,8.05,Station1,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.976452039467,True
Station1_LOG00842,SRV071,CL-2,2025-08-01 23:28:00,21.87,53.35,77.78,22.62,2.89,155.96,6.11,Station1,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,96.23002406367618,True
Station1_LOG00843,SRV041,CL-10,2025-08-02 22:26:00,55.64,24.54,38.17,19.33,24.98,929.43,9.88,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.94816407788696,True
Station1_LOG00844,SRV096,CL-4,2025-08-01 06:59:00,89.2,72.4,45.65,12.69,12.82,629.94,4.69,Station1,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.26098671666955,False
Station1_LOG00845,SRV050,CL-1,2025-08-02 19:46:00,12.13,68.06,70.04,6.09,2.81,200.05,7.67,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,96.30752936645484,True
Station1_LOG00846,SRV074,CL-3,2025-08-01 17:21:00,52.19,54.31,20.34,8.58,0.89,932.78,9.91,Station1,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.94875303652314,True
Station1_LOG00847,SRV040,CL-6,2025-08-02 13:49:00,45.04,82.67,40.78,13.25,7.95,991.87,6.11,Station1,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.3877632818293,False
Station1_LOG00848,SRV096,CL-4,2025-08-02 14:21:00,23.93,39.04,57.91,10.67,6.71,498.03,9.59,Station1,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,98.11079153697648,True
Station1_LOG00849,SRV041,CL-10,2025-08-01 03:41:00,76.89,58.86,47.99,15.81,21.57,785.7,0.09,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.98854655824074,True
Station1_LOG00850,SRV028,CL-2,2025-08-02 00:04:00,43.77,61.15,41.525000000000006,21.63,23.87,549.7,2.79,Station1,host-028,10.0.151.99,Linux,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.49501348440697,True
Station1_LOG00851,SRV070,CL-1,2025-08-02 18:52:00,70.15,89.42,77.39,28.57,5.63,907.87,1.91,Station1,host-070,10.0.46.35,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.79005913517554,False
Station1_LOG00852,SRV056,CL-4,2025-08-01 03:47:00,75.88,72.28,79.09,13.57,22.08,519.45,6.34,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,98.7941954012058,True
Station1_LOG00853,SRV071,CL-2,2025-08-02 06:31:00,92.35,51.91,12.64,16.72,24.17,388.05,1.3,Station1,host-071,10.0.214.19,Linux,Frankfurt,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.6661101836394,False
Station1_LOG00854,SRV036,CL-9,2025-08-02 11:10:00,21.5,46.67,24.56,22.63,4.94,771.48,7.75,Station1,host-036,10.0.83.37,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.0054284357635,True
Station1_LOG00855,SRV013,CL-2,2025-08-01 22:58:00,55.96,30.81,59.29,23.59,4.45,282.58,3.21,Station1,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.87679764862312,True
Station1_LOG00856,SRV091,CL-2,2025-08-01 20:04:00,57.2,67.05,56.21,7.32,1.68,473.75,5.07,Station1,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.94114698634142,True
Station1_LOG00857,SRV035,CL-6,2025-08-02 00:39:00,82.79,35.09,49.44,14.07,16.8,402.73,3.21,Station1,host-035,10.0.136.46,Windows,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.2092427452333,False
Station1_LOG00858,SRV048,CL-9,2025-08-02 06:51:00,10.64,89.92,5.91,13.64,20.85,200.98,6.31,Station1,host-048,10.0.64.1,Linux,Frankfurt,Fiona,fiona@xyzcorp.com,+1-202-230-1591,96.95595542476724,False
Station1_LOG00859,SRV027,CL-7,2025-08-01 01:09:00,90.17,59.22,57.3,25.17,21.24,355.37,6.52,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.19834756417697,False
Station1_LOG00860,SRV078,CL-1,2025-08-02 14:28:00,62.03,33.09,79.69,3.39,18.78,350.87,0.15,Station1,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,99.95726739217139,True
Station1_LOG00861,SRV019,CL-2,2025-08-01 10:34:00,23.28,88.68,67.47,5.88,18.91,906.61,0.17,Station1,host-019,10.0.37.201,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.98125234345707,False
Station1_LOG00862,SRV017,CL-6,2025-08-01 03:48:00,70.68,43.4,43.57,6.8,15.91,233.14,3.32,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,98.59595703290196,True
Station1_LOG00863,SRV040,CL-6,2025-08-01 13:53:00,63.25,88.9,65.62,1.93,24.84,993.4,8.62,Station1,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,99.13973772978584,False
Station1_LOG00864,SRV016,CL-2,2025-08-01 20:03:00,66.95,28.52,36.62,23.0,7.26,343.14,2.09,Station1,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.39460649422125,True
Station1_LOG00865,SRV078,CL-1,2025-08-02 22:32:00,30.89,31.2,56.83,13.76,9.11,310.13,8.71,Station1,host-078,10.0.59.148,Linux,Singapore,George,george@xyzcorp.com,+1-202-749-4405,97.26822230585874,True
Station1_LOG00866,SRV050,CL-1,2025-08-01 13:26:00,88.33,30.99,59.5,15.28,13.06,550.37,7.94,Station1,host-050,10.0.187.128,Linux,Singapore,Alice,alice@xyzcorp.com,+1-202-531-6896,98.57785101466926,False
Station1_LOG00867,SRV040,CL-6,2025-08-01 02:54:00,10.9,50.01,41.525000000000006,23.21,23.66,523.35,9.27,Station1,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,98.25954714430551,True
Station1_LOG00868,SRV056,CL-4,2025-08-01 06:46:00,87.37,86.96,32.41,20.55,13.81,817.76,9.72,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,98.82534925315414,False
Station1_LOG00869,SRV027,CL-7,2025-08-02 05:41:00,63.6,23.46,39.46,28.98,13.6,107.2,1.18,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.91123823583686,True
Station1_LOG00870,SRV041,CL-10,2025-08-02 20:27:00,62.75,79.43,27.97,3.49,19.84,585.45,8.95,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.49427994616418,True
Station1_LOG00871,SRV012,CL-3,2025-08-02 14:50:00,58.55,36.92,17.42,11.06,16.01,434.85,3.85,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.12240711192159,True
Station1_LOG00872,SRV040,CL-6,2025-08-02 14:35:00,12.54,32.39,45.41,20.38,9.24,135.38,2.78,Station1,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,97.98784018529241,True
Station1_LOG00873,SRV008,CL-1,2025-08-02 20:22:00,20.36,54.68,29.57,23.21,23.59,573.72,6.64,Station1,host-008,10.0.121.33,Linux,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,98.85588255565511,True
Station1_LOG00874,SRV027,CL-7,2025-08-02 11:08:00,33.67,80.69,64.51,26.65,5.17,617.3,5.62,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,99.0977974699801,False
Station1_LOG00875,SRV082,CL-10,2025-08-02 21:28:00,49.87,42.37,11.05,28.8,14.83,147.47,5.49,Station1,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,96.41082635983264,True
Station1_LOG00876,SRV010,CL-4,2025-08-01 17:26:00,49.21,48.59,31.43,13.68,22.55,229.19,10.0,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,95.81922321167274,True
Station1_LOG00877,SRV077,CL-1,2025-08-02 22:45:00,14.8,50.44,46.68,0.78,13.85,966.06,3.12,Station1,host-077,10.0.30.24,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,99.67807837553396,True
Station1_LOG00878,SRV005,CL-3,2025-08-01 06:54:00,73.82,75.38,18.3,29.29,12.05,423.78,8.46,Station1,host-005,10.0.39.146,Windows,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.04275402554137,True
Station1_LOG00879,SRV067,CL-5,2025-08-01 13:58:00,12.91,36.48,25.23,23.94,1.58,512.18,1.38,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.73128748344887,True
Station1_LOG00880,SRV054,CL-9,2025-08-02 00:49:00,48.32,68.36,71.22,2.93,5.21,530.12,2.68,Station1,host-054,10.0.204.57,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.49699699699701,True
Station1_LOG00881,SRV073,CL-3,2025-08-01 23:59:00,52.85,31.75,62.25,12.64,5.62,792.72,4.75,Station1,host-073,10.0.191.2,Linux,New York,George,george@xyzcorp.com,+1-202-749-4405,99.40436630845048,True
Station1_LOG00882,SRV056,CL-4,2025-08-01 02:44:00,79.32,81.56,41.525000000000006,24.51,7.56,970.55,5.39,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,99.44771194950509,False
Station1_LOG00883,SRV017,CL-6,2025-08-01 16:46:00,15.33,55.91,44.62,21.8,6.62,831.19,6.45,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.22997946611909,True
Station1_LOG00884,SRV054,CL-9,2025-08-01 09:56:00,46.39,89.35,14.75,19.87,7.09,758.21,2.79,Station1,host-054,10.0.204.57,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.63337713534824,False
Station1_LOG00885,SRV005,CL-3,2025-08-02 22:46:00,16.42,52.96,79.36,12.41,18.04,457.84,6.59,Station1,host-005,10.0.39.146,Windows,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,98.58105634864242,True
Station1_LOG00886,SRV041,CL-10,2025-08-01 16:26:00,22.64,84.4,15.32,18.29,5.59,706.43,3.81,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.46356161297591,False
Station1_LOG00887,SRV012,CL-3,2025-08-02 06:11:00,64.65,52.79,72.98,27.1,22.64,356.58,7.52,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,97.93463334248833,True
Station1_LOG00888,SRV034,CL-6,2025-08-01 02:21:00,87.81,75.3,39.62,8.94,8.18,853.78,0.76,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.91106326210593,False
Station1_LOG00889,SRV026,CL-2,2025-08-01 13:51:00,60.13,75.17,41.525000000000006,28.35,5.02,304.13,6.77,Station1,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,97.82245094885816,True
Station1_LOG00890,SRV010,CL-4,2025-08-01 02:15:00,59.03,24.46,23.63,14.47,9.27,948.37,5.95,Station1,host-010,10.0.44.34,Linux,London,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.37651940648838,True
Station1_LOG00891,SRV094,CL-8,2025-08-02 18:50:00,55.29,67.57,19.67,26.86,2.85,924.93,6.35,Station1,host-094,10.0.160.175,Linux,Singapore,Ethan,ethan@xyzcorp.com,+1-202-853-1213,99.31814277123958,True
Station1_LOG00892,SRV016,CL-2,2025-08-02 23:53:00,27.51,55.91,20.28,29.39,22.18,621.63,9.65,Station1,host-016,10.0.2.195,Windows,Mumbai,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.4713597769611,True
Station1_LOG00893,SRV045,CL-2,2025-08-02 11:26:00,50.26,59.85,14.84,7.15,14.48,670.75,4.71,Station1,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,99.30269742101679,True
Station1_LOG00894,SRV017,CL-6,2025-08-01 01:27:00,49.71,56.11,46.9,13.64,17.68,152.25,6.3,Station1,host-017,10.0.188.240,Windows,Mumbai,Ethan,ethan@xyzcorp.com,+1-202-853-1213,96.02649006622515,True
Station1_LOG00895,SRV056,CL-4,2025-08-01 10:55:00,44.3,62.72,76.08,28.06,2.73,371.89,1.52,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,99.5929407353847,True
Station1_LOG00896,SRV045,CL-2,2025-08-01 00:13:00,31.35,71.78,32.49,2.88,15.4,603.94,8.14,Station1,host-045,10.0.248.214,Linux,New York,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.6701084825513,True
Station1_LOG00897,SRV040,CL-6,2025-08-02 21:31:00,62.86,68.3,14.77,2.06,6.31,208.36,4.58,Station1,host-040,10.0.135.185,Windows,New York,Bob,bob@xyzcorp.com,+1-202-691-4215,97.84915938762092,True
Station1_LOG00898,SRV074,CL-3,2025-08-02 16:57:00,69.02,49.4,21.94,19.46,12.74,294.83,5.39,Station1,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.20464992338952,True
Station1_LOG00899,SRV027,CL-7,2025-08-01 08:12:00,12.38,66.29,71.13,8.5,3.27,426.21,8.77,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,97.98381534783209,True
Station1_LOG00900,SRV041,CL-10,2025-08-02 19:37:00,81.53,50.6,6.49,20.8,8.59,437.69,0.38,Station1,host-041,10.0.187.69,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.91325587234917,False
Station1_LOG00901,SRV043,CL-8,2025-08-02 22:17:00,38.56,36.92,37.99,9.69,11.95,443.41,7.71,Station1,host-043,10.0.177.175,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.29092037595318,True
Station1_LOG00902,SRV013,CL-2,2025-08-02 05:04:00,62.81,44.47,23.72,29.97,14.71,718.71,9.46,Station1,host-013,10.0.95.98,Linux,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.70085282282983,True
Station1_LOG00903,SRV067,CL-5,2025-08-01 14:47:00,86.64,55.91,46.95,17.76,23.15,582.03,5.62,Station1,host-067,10.0.93.42,Linux,Mumbai,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.04364843018804,False
Station1_LOG00904,SRV012,CL-3,2025-08-01 08:27:00,20.7,23.2,15.69,1.7,11.55,159.66,0.32,Station1,host-012,10.0.183.117,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.79997499687462,True
Station1_LOG00905,SRV026,CL-2,2025-08-01 00:33:00,22.97,89.15,25.99,4.44,18.33,726.99,7.87,Station1,host-026,10.0.46.172,Linux,Frankfurt,Charlie,charlie@xyzcorp.com,+1-202-817-1167,98.92904770976784,False
Station1_LOG00906,SRV091,CL-2,2025-08-01 05:03:00,20.2,78.35,19.41,17.89,3.42,407.16,2.38,Station1,host-091,10.0.22.9,Windows,London,Hannah,hannah@xyzcorp.com,+1-202-151-5538,99.41886018459736,True
Station1_LOG00907,SRV011,CL-7,2025-08-01 18:32:00,58.43,27.51,51.61,29.94,7.62,893.35,4.65,Station1,host-011,10.0.220.226,Windows,Singapore,Fiona,fiona@xyzcorp.com,+1-202-230-1591,99.48218262806236,True
Station1_LOG00908,SRV097,CL-3,2025-08-02 11:33:00,64.61,23.52,55.21,7.22,5.48,175.58,7.42,Station1,host-097,10.0.44.225,Linux,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,95.94535519125684,True
Station1_LOG00909,SRV006,CL-4,2025-08-02 08:21:00,37.14,65.83,12.92,3.57,14.35,234.76,2.69,Station1,host-006,10.0.232.230,Windows,Mumbai,Alice,alice@xyzcorp.com,+1-202-531-6896,98.86712992208886,True
Station1_LOG00910,SRV063,CL-10,2025-08-02 18:50:00,32.9,24.02,63.93,2.8,0.51,850.24,4.3,Station1,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.49680529875722,True
Station1_LOG00911,SRV034,CL-6,2025-08-01 06:18:00,48.68,20.22,27.96,29.72,9.27,737.32,8.0,Station1,host-034,10.0.70.112,Linux,Singapore,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.92663553909729,True
Station1_LOG00912,SRV005,CL-3,2025-08-02 02:34:00,13.92,87.6,22.7,4.29,16.78,121.12,4.93,Station1,host-005,10.0.39.146,Windows,New York,Diana,diana@xyzcorp.com,+1-202-789-3073,96.0888536295121,False
Station1_LOG00913,SRV056,CL-4,2025-08-01 23:14:00,62.65,52.58,21.29,5.62,16.6,709.53,8.69,Station1,host-056,10.0.140.244,Windows,New York,George,george@xyzcorp.com,+1-202-749-4405,98.79006432569408,True
Station1_LOG00914,SRV063,CL-10,2025-08-01 05:05:00,31.65,34.76,40.77,23.73,3.69,192.71,1.32,Station1,host-063,10.0.167.228,Windows,New York,Alice,alice@xyzcorp.com,+1-202-531-6896,99.31969283100551,True
Station1_LOG00915,SRV096,CL-4,2025-08-01 22:55:00,26.78,84.74,6.99,13.94,8.15,871.69,2.83,Station1,host-096,10.0.247.66,Windows,Frankfurt,Diana,diana@xyzcorp.com,+1-202-789-3073,99.67639390751498,False
Station1_LOG00916,SRV027,CL-7,2025-08-01 07:57:00,33.51,20.5,72.84,0.88,9.06,541.37,8.71,Station1,host-027,10.0.70.125,Linux,Singapore,Bob,bob@xyzcorp.com,+1-202-691-4215,98.41659394997092,True
Station1_LOG00917,SRV074,CL-3,2025-08-01 19:19:00,10.46,67.28,63.95,28.11,21.93,581.72,8.96,Station1,host-074,10.0.246.17,Windows,New York,Hannah,hannah@xyzcorp.com,+1-202-151-5538,98.48310421886639,True
Station1_LOG00918,SRV082,CL-10,2025-08-01 11:29:00,68.24,32.28,75.04,23.78,18.67,146.88,8.58,Station1,host-082,10.0.237.227,Windows,New York,Ethan,ethan@xyzcorp.com,+1-202-853-1213,94.48089540717869,True
